date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:59:19	10104/10104	---MCZ	200	added ('OK')	application/json	date:Wed,%2010%20Sep%202025%2015:59:19%20GMT	https://energyzedworld.com/wp-json/wp/v2/posts/3163	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/wp-json/wp/v2/posts/3163.json	(from https://energyzedworld.com/youth-empowerment/my-yeep-internship-experience-at-cargill-limited/)
18:59:20	1004/1004	---MC-	200	added ('OK')	application/rss+xml	etag:%22b0d767d9d39381d181e7441893bcf8e0%22	https://energyzedworld.com/youth-empowerment/my-yeep-internship-experience-at-cargill-limited/feed/	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/youth-empowerment/my-yeep-internship-experience-at-cargill-limited/feed/index.html	(from https://energyzedworld.com/youth-empowerment/my-yeep-internship-experience-at-cargill-limited/)
18:59:20	184134/184134	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Sep%202025%2015:59:19%20GMT	https://energyzedworld.com/youth-empowerment/my-yeep-internship-experience-at-ol-njorowa-mbegu-farm/?replytocom=992	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/youth-empowerment/my-yeep-internship-experience-at-ol-njorowa-mbegu-farm/index4d21.html	(from https://energyzedworld.com/youth-empowerment/my-yeep-internship-experience-at-ol-njorowa-mbegu-farm/)
18:59:20	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Sep%202025%2015:59:20%20GMT	https://energyzedworld.com/?p=3163	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/index2bd8.html	(from https://energyzedworld.com/youth-empowerment/my-yeep-internship-experience-at-cargill-limited/)
18:59:20	2461/2461	---MCZ	200	added ('OK')	application/json	date:Wed,%2010%20Sep%202025%2015:59:20%20GMT	https://energyzedworld.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fenergyzedworld.com%2Fyouth-empowerment%2Fmy-yeep-internship-experience-at-cargill-limited%2F	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/wp-json/oembed/1.0/embed75d1.json	(from https://energyzedworld.com/youth-empowerment/my-yeep-internship-experience-at-cargill-limited/)
18:59:21	2640/2640	---MCZ	200	added ('OK')	text/xml	date:Wed,%2010%20Sep%202025%2015:59:21%20GMT	https://energyzedworld.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fenergyzedworld.com%2Fyouth-empowerment%2Fmy-yeep-internship-experience-at-cargill-limited%2F&format=xml	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/wp-json/oembed/1.0/embed7732	(from https://energyzedworld.com/youth-empowerment/my-yeep-internship-experience-at-cargill-limited/)
18:59:21	7536/7536	---MCZ	200	added ('OK')	application/json	date:Wed,%2010%20Sep%202025%2015:59:21%20GMT	https://energyzedworld.com/wp-json/wp/v2/posts/3158	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/wp-json/wp/v2/posts/3158.json	(from https://energyzedworld.com/youth-empowerment/into-the-deep-end/)
18:59:22	907/907	---MC-	200	added ('OK')	application/rss+xml	etag:%22b0d767d9d39381d181e7441893bcf8e0%22	https://energyzedworld.com/youth-empowerment/into-the-deep-end/feed/	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/youth-empowerment/into-the-deep-end/feed/index.html	(from https://energyzedworld.com/youth-empowerment/into-the-deep-end/)
18:59:22	2390/2390	---MCZ	200	added ('OK')	application/json	date:Wed,%2010%20Sep%202025%2015:59:22%20GMT	https://energyzedworld.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fenergyzedworld.com%2Fyouth-empowerment%2Finto-the-deep-end%2F	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/wp-json/oembed/1.0/embed2bc3.json	(from https://energyzedworld.com/youth-empowerment/into-the-deep-end/)
18:59:22	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Sep%202025%2015:59:22%20GMT	https://energyzedworld.com/?p=3158	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/index1538.html	(from https://energyzedworld.com/youth-empowerment/into-the-deep-end/)
18:59:23	2569/2569	---MCZ	200	added ('OK')	text/xml	date:Wed,%2010%20Sep%202025%2015:59:22%20GMT	https://energyzedworld.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fenergyzedworld.com%2Fyouth-empowerment%2Finto-the-deep-end%2F&format=xml	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/wp-json/oembed/1.0/embed221d	(from https://energyzedworld.com/youth-empowerment/into-the-deep-end/)
18:59:23	16951/16951	---MCZ	200	added ('OK')	application/json	date:Wed,%2010%20Sep%202025%2015:59:23%20GMT	https://energyzedworld.com/wp-json/wp/v2/posts/3154	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/wp-json/wp/v2/posts/3154.json	(from https://energyzedworld.com/advisory/youth-in-energy-empowerment-programme-debunks-common-enginneering-myth/)
18:59:23	1074/1074	---MC-	200	added ('OK')	application/rss+xml	etag:%22b0d767d9d39381d181e7441893bcf8e0%22	https://energyzedworld.com/advisory/youth-in-energy-empowerment-programme-debunks-common-enginneering-myth/feed/	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/advisory/youth-in-energy-empowerment-programme-debunks-common-enginneering-myth/feed/index.html	(from https://energyzedworld.com/advisory/youth-in-energy-empowerment-programme-debunks-common-enginneering-myth/)
18:59:24	2553/2553	---MCZ	200	added ('OK')	application/json	date:Wed,%2010%20Sep%202025%2015:59:24%20GMT	https://energyzedworld.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fenergyzedworld.com%2Fadvisory%2Fyouth-in-energy-empowerment-programme-debunks-common-enginneering-myth%2F	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/wp-json/oembed/1.0/embed505c.json	(from https://energyzedworld.com/advisory/youth-in-energy-empowerment-programme-debunks-common-enginneering-myth/)
18:59:24	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Sep%202025%2015:59:24%20GMT	https://energyzedworld.com/?p=3154	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/indexdf72.html	(from https://energyzedworld.com/advisory/youth-in-energy-empowerment-programme-debunks-common-enginneering-myth/)
18:59:24	2732/2732	---MCZ	200	added ('OK')	text/xml	date:Wed,%2010%20Sep%202025%2015:59:24%20GMT	https://energyzedworld.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fenergyzedworld.com%2Fadvisory%2Fyouth-in-energy-empowerment-programme-debunks-common-enginneering-myth%2F&format=xml	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/wp-json/oembed/1.0/embedaff9	(from https://energyzedworld.com/advisory/youth-in-energy-empowerment-programme-debunks-common-enginneering-myth/)
18:59:25	8057/8057	---MCZ	200	added ('OK')	application/json	date:Wed,%2010%20Sep%202025%2015:59:25%20GMT	https://energyzedworld.com/wp-json/wp/v2/posts/3149	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/wp-json/wp/v2/posts/3149.json	(from https://energyzedworld.com/advisory/does-internship-empower-you-for-job-opportunities/)
18:59:25	991/991	---MC-	200	added ('OK')	application/rss+xml	etag:%22b0d767d9d39381d181e7441893bcf8e0%22	https://energyzedworld.com/advisory/does-internship-empower-you-for-job-opportunities/feed/	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/advisory/does-internship-empower-you-for-job-opportunities/feed/index.html	(from https://energyzedworld.com/advisory/does-internship-empower-you-for-job-opportunities/)
18:59:25	2430/2430	---MCZ	200	added ('OK')	application/json	date:Wed,%2010%20Sep%202025%2015:59:25%20GMT	https://energyzedworld.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fenergyzedworld.com%2Fadvisory%2Fdoes-internship-empower-you-for-job-opportunities%2F	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/wp-json/oembed/1.0/embed58d8.json	(from https://energyzedworld.com/advisory/does-internship-empower-you-for-job-opportunities/)
18:59:25	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Sep%202025%2015:59:25%20GMT	https://energyzedworld.com/?p=3149	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/index3b0f.html	(from https://energyzedworld.com/advisory/does-internship-empower-you-for-job-opportunities/)
18:59:27	2609/2609	---MCZ	200	added ('OK')	text/xml	date:Wed,%2010%20Sep%202025%2015:59:26%20GMT	https://energyzedworld.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fenergyzedworld.com%2Fadvisory%2Fdoes-internship-empower-you-for-job-opportunities%2F&format=xml	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/wp-json/oembed/1.0/embed6a54	(from https://energyzedworld.com/advisory/does-internship-empower-you-for-job-opportunities/)
18:59:27	8289/8289	---MCZ	200	added ('OK')	application/json	date:Wed,%2010%20Sep%202025%2015:59:28%20GMT	https://energyzedworld.com/wp-json/wp/v2/posts/3344	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/wp-json/wp/v2/posts/3344.json	(from https://energyzedworld.com/energy-financial-calculator/convergence-of-energy-management-and-project-commissioning/)
18:59:28	1064/1064	---MC-	200	added ('OK')	application/rss+xml	etag:%22b0d767d9d39381d181e7441893bcf8e0%22	https://energyzedworld.com/energy-financial-calculator/convergence-of-energy-management-and-project-commissioning/feed/	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/energy-financial-calculator/convergence-of-energy-management-and-project-commissioning/feed/index.html	(from https://energyzedworld.com/energy-financial-calculator/convergence-of-energy-management-and-project-commissioning/)
18:59:28	2500/2500	---MCZ	200	added ('OK')	application/json	date:Wed,%2010%20Sep%202025%2015:59:28%20GMT	https://energyzedworld.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fenergyzedworld.com%2Fenergy-financial-calculator%2Fconvergence-of-energy-management-and-project-commissioning%2F	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/wp-json/oembed/1.0/embed4188.json	(from https://energyzedworld.com/energy-financial-calculator/convergence-of-energy-management-and-project-commissioning/)
18:59:28	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Sep%202025%2015:59:28%20GMT	https://energyzedworld.com/?p=3344	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/index5fa8.html	(from https://energyzedworld.com/energy-financial-calculator/convergence-of-energy-management-and-project-commissioning/)
18:59:28	2679/2679	---MCZ	200	added ('OK')	text/xml	date:Wed,%2010%20Sep%202025%2015:59:28%20GMT	https://energyzedworld.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fenergyzedworld.com%2Fenergy-financial-calculator%2Fconvergence-of-energy-management-and-project-commissioning%2F&format=xml	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/wp-json/oembed/1.0/embed0533	(from https://energyzedworld.com/energy-financial-calculator/convergence-of-energy-management-and-project-commissioning/)
18:59:29	59204/59204	---M--	200	added ('OK')	image/jpeg	etag:%226298513c-e744%22	https://energyzedworld.com/wp-content/uploads/2022/06/p4-1024x720.jpg	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/wp-content/uploads/2022/06/p4-1024x720.jpg	(from https://energyzedworld.com/energy-financial-calculator/convergence-of-energy-management-and-project-commissioning/)
18:59:30	11796/11796	---MCZ	200	added ('OK')	application/json	date:Wed,%2010%20Sep%202025%2015:59:30%20GMT	https://energyzedworld.com/wp-json/wp/v2/posts/3318	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/wp-json/wp/v2/posts/3318.json	(from https://energyzedworld.com/advisory/best-practices-on-how-to-maintain-and-operate-a-solar-photovoltaic-system/)
18:59:30	1086/1086	---MC-	200	added ('OK')	application/rss+xml	etag:%22b0d767d9d39381d181e7441893bcf8e0%22	https://energyzedworld.com/advisory/best-practices-on-how-to-maintain-and-operate-a-solar-photovoltaic-system/feed/	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/advisory/best-practices-on-how-to-maintain-and-operate-a-solar-photovoltaic-system/feed/index.html	(from https://energyzedworld.com/advisory/best-practices-on-how-to-maintain-and-operate-a-solar-photovoltaic-system/)
18:59:30	2547/2547	---MCZ	200	added ('OK')	application/json	date:Wed,%2010%20Sep%202025%2015:59:30%20GMT	https://energyzedworld.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fenergyzedworld.com%2Fadvisory%2Fbest-practices-on-how-to-maintain-and-operate-a-solar-photovoltaic-system%2F	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/wp-json/oembed/1.0/embed286a.json	(from https://energyzedworld.com/advisory/best-practices-on-how-to-maintain-and-operate-a-solar-photovoltaic-system/)
18:59:30	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Sep%202025%2015:59:30%20GMT	https://energyzedworld.com/?p=3318	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/index4677.html	(from https://energyzedworld.com/advisory/best-practices-on-how-to-maintain-and-operate-a-solar-photovoltaic-system/)
18:59:31	2726/2726	---MCZ	200	added ('OK')	text/xml	date:Wed,%2010%20Sep%202025%2015:59:31%20GMT	https://energyzedworld.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fenergyzedworld.com%2Fadvisory%2Fbest-practices-on-how-to-maintain-and-operate-a-solar-photovoltaic-system%2F&format=xml	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/wp-json/oembed/1.0/embed7ca0	(from https://energyzedworld.com/advisory/best-practices-on-how-to-maintain-and-operate-a-solar-photovoltaic-system/)
18:59:31	18837/18837	---M--	200	added ('OK')	image/jpeg	etag:%226009101c-4995%22	https://energyzedworld.com/wp-content/uploads/2021/01/1.jpg	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/wp-content/uploads/2021/01/1.jpg	(from https://energyzedworld.com/advisory/best-practices-on-how-to-maintain-and-operate-a-solar-photovoltaic-system/)
18:59:32	10465/10465	---MCZ	200	added ('OK')	application/json	date:Wed,%2010%20Sep%202025%2015:59:32%20GMT	https://energyzedworld.com/wp-json/wp/v2/posts/3310	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/wp-json/wp/v2/posts/3310.json	(from https://energyzedworld.com/advisory/the-new-face-of-waste-management/)
18:59:32	1474/1474	---MC-	200	added ('OK')	application/rss+xml	etag:%22b0d767d9d39381d181e7441893bcf8e0%22	https://energyzedworld.com/advisory/the-new-face-of-waste-management/feed/	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/advisory/the-new-face-of-waste-management/feed/index.html	(from https://energyzedworld.com/advisory/the-new-face-of-waste-management/)
18:59:32	2345/2345	---MCZ	200	added ('OK')	application/json	date:Wed,%2010%20Sep%202025%2015:59:32%20GMT	https://energyzedworld.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fenergyzedworld.com%2Fadvisory%2Fthe-new-face-of-waste-management%2F	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/wp-json/oembed/1.0/embede7c2.json	(from https://energyzedworld.com/advisory/the-new-face-of-waste-management/)
18:59:32	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Sep%202025%2015:59:33%20GMT	https://energyzedworld.com/?p=3310	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/index8c89.html	(from https://energyzedworld.com/advisory/the-new-face-of-waste-management/)
18:59:33	2524/2524	---MCZ	200	added ('OK')	text/xml	date:Wed,%2010%20Sep%202025%2015:59:33%20GMT	https://energyzedworld.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fenergyzedworld.com%2Fadvisory%2Fthe-new-face-of-waste-management%2F&format=xml	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/wp-json/oembed/1.0/embed4735	(from https://energyzedworld.com/advisory/the-new-face-of-waste-management/)
18:59:35	8977/8977	---MCZ	200	added ('OK')	application/json	date:Wed,%2010%20Sep%202025%2015:59:34%20GMT	https://energyzedworld.com/wp-json/wp/v2/posts/3305	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/wp-json/wp/v2/posts/3305.json	(from https://energyzedworld.com/advisory/role-of-financial-managers-in-energy-management/)
18:59:36	183239/183239	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Sep%202025%2015:59:34%20GMT	https://energyzedworld.com/advisory/the-new-face-of-waste-management/?replytocom=1475	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/advisory/the-new-face-of-waste-management/indexe607.html	(from https://energyzedworld.com/advisory/the-new-face-of-waste-management/)
18:59:36	427433/427433	---M--	200	added ('OK')	image/png	etag:%226227453d-685a9%22	https://energyzedworld.com/wp-content/uploads/2022/03/1-2-1024x599.png	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/wp-content/uploads/2022/03/1-2-1024x599.png	(from https://energyzedworld.com/advisory/the-new-face-of-waste-management/)
18:59:36	982/982	---MC-	200	added ('OK')	application/rss+xml	etag:%22b0d767d9d39381d181e7441893bcf8e0%22	https://energyzedworld.com/advisory/role-of-financial-managers-in-energy-management/feed/	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/advisory/role-of-financial-managers-in-energy-management/feed/index.html	(from https://energyzedworld.com/advisory/role-of-financial-managers-in-energy-management/)
18:59:36	2418/2418	---MCZ	200	added ('OK')	application/json	date:Wed,%2010%20Sep%202025%2015:59:36%20GMT	https://energyzedworld.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fenergyzedworld.com%2Fadvisory%2Frole-of-financial-managers-in-energy-management%2F	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/wp-json/oembed/1.0/embed758b.json	(from https://energyzedworld.com/advisory/role-of-financial-managers-in-energy-management/)
18:59:36	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Sep%202025%2015:59:36%20GMT	https://energyzedworld.com/?p=3305	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/index2005.html	(from https://energyzedworld.com/advisory/role-of-financial-managers-in-energy-management/)
18:59:37	2597/2597	---MCZ	200	added ('OK')	text/xml	date:Wed,%2010%20Sep%202025%2015:59:37%20GMT	https://energyzedworld.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fenergyzedworld.com%2Fadvisory%2Frole-of-financial-managers-in-energy-management%2F&format=xml	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/wp-json/oembed/1.0/embed944c	(from https://energyzedworld.com/advisory/role-of-financial-managers-in-energy-management/)
18:59:37	8186/8186	---MCZ	200	added ('OK')	application/json	date:Wed,%2010%20Sep%202025%2015:59:37%20GMT	https://energyzedworld.com/wp-json/wp/v2/posts/3272	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/wp-json/wp/v2/posts/3272.json	(from https://energyzedworld.com/advisory/clean-cooking/)
18:59:37	1683/1683	---MC-	200	added ('OK')	application/rss+xml	etag:%22b0d767d9d39381d181e7441893bcf8e0%22	https://energyzedworld.com/advisory/clean-cooking/feed/	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/advisory/clean-cooking/feed/index.html	(from https://energyzedworld.com/advisory/clean-cooking/)
18:59:38	2244/2244	---MCZ	200	added ('OK')	application/json	date:Wed,%2010%20Sep%202025%2015:59:38%20GMT	https://energyzedworld.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fenergyzedworld.com%2Fadvisory%2Fclean-cooking%2F	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/wp-json/oembed/1.0/embed24f3.json	(from https://energyzedworld.com/advisory/clean-cooking/)
18:59:38	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Sep%202025%2015:59:38%20GMT	https://energyzedworld.com/?p=3272	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/indexf420.html	(from https://energyzedworld.com/advisory/clean-cooking/)
18:59:38	2423/2423	---MCZ	200	added ('OK')	text/xml	date:Wed,%2010%20Sep%202025%2015:59:38%20GMT	https://energyzedworld.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fenergyzedworld.com%2Fadvisory%2Fclean-cooking%2F&format=xml	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/wp-json/oembed/1.0/embedb18e	(from https://energyzedworld.com/advisory/clean-cooking/)
18:59:39	82405/82405	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Sep%202025%2015:59:39%20GMT	https://energyzedworld.com/advisory/clean-cooking/blank	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/advisory/clean-cooking/blank	(from https://energyzedworld.com/advisory/clean-cooking/)
18:59:41	7738/7738	---MCZ	200	added ('OK')	application/json	date:Wed,%2010%20Sep%202025%2015:59:41%20GMT	https://energyzedworld.com/wp-json/wp/v2/posts/3267	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/wp-json/wp/v2/posts/3267.json	(from https://energyzedworld.com/advisory/esco-in-a-laymans-language/)
18:59:41	181000/181000	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Sep%202025%2015:59:40%20GMT	https://energyzedworld.com/advisory/clean-cooking/?replytocom=1277	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/advisory/clean-cooking/index18fb.html	(from https://energyzedworld.com/advisory/clean-cooking/)
18:59:41	901/901	---MC-	200	added ('OK')	application/rss+xml	etag:%22b0d767d9d39381d181e7441893bcf8e0%22	https://energyzedworld.com/advisory/esco-in-a-laymans-language/feed/	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/advisory/esco-in-a-laymans-language/feed/index.html	(from https://energyzedworld.com/advisory/esco-in-a-laymans-language/)
18:59:41	2333/2333	---MCZ	200	added ('OK')	application/json	date:Wed,%2010%20Sep%202025%2015:59:41%20GMT	https://energyzedworld.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fenergyzedworld.com%2Fadvisory%2Fesco-in-a-laymans-language%2F	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/wp-json/oembed/1.0/embed7f95.json	(from https://energyzedworld.com/advisory/esco-in-a-laymans-language/)
18:59:41	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Sep%202025%2015:59:41%20GMT	https://energyzedworld.com/?p=3267	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/index2d33.html	(from https://energyzedworld.com/advisory/esco-in-a-laymans-language/)
18:59:42	2516/2516	---MCZ	200	added ('OK')	text/xml	date:Wed,%2010%20Sep%202025%2015:59:42%20GMT	https://energyzedworld.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fenergyzedworld.com%2Fadvisory%2Fesco-in-a-laymans-language%2F&format=xml	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/wp-json/oembed/1.0/embed7dac	(from https://energyzedworld.com/advisory/esco-in-a-laymans-language/)
18:59:44	148273/148273	---M--	200	added ('OK')	image/png	etag:%22614884d9-24331%22	https://energyzedworld.com/wp-content/uploads/2021/09/Screenshot-8-400x250.png	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/wp-content/uploads/2021/09/Screenshot-8-400x250.png	(from https://energyzedworld.com/page/6/?et_blog)
18:59:46	189062/189062	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Sep%202025%2015:59:44%20GMT	https://energyzedworld.com/energy-financial-calculator/energy-inclusion-are-assistive-technologies-energy-efficient/	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/energy-financial-calculator/energy-inclusion-are-assistive-technologies-energy-efficient/index.html	(from https://energyzedworld.com/page/6/?et_blog)
18:59:46	228533/228533	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Sep%202025%2015:59:44%20GMT	https://energyzedworld.com/page/7/?et_blog	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/page/7/indexf83b.html	(from https://energyzedworld.com/page/6/?et_blog)
18:59:47	164888/164888	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Sep%202025%2015:59:44%20GMT	https://energyzedworld.com/energy-financial-calculator/page/7/	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/energy-financial-calculator/page/7/index.html	(from https://energyzedworld.com/energy-financial-calculator/page/6/)
18:59:49	184663/184663	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Sep%202025%2015:59:45%20GMT	https://energyzedworld.com/energy-financial-calculator/is-biomass-green/	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/energy-financial-calculator/is-biomass-green/index.html	(from https://energyzedworld.com/energy-financial-calculator/page/6/)
18:59:50	169949/169949	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Sep%202025%2015:59:48%20GMT	https://energyzedworld.com/energy-industry-news/page/7/	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/energy-industry-news/page/7/index.html	(from https://energyzedworld.com/energy-industry-news/page/6/)
18:59:50	189961/189961	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Sep%202025%2015:59:48%20GMT	https://energyzedworld.com/energy-industry-news/impact-of-covid-19-on-energy-consumption-in-5-different-industries/	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/energy-industry-news/impact-of-covid-19-on-energy-consumption-in-5-different-industries/index.html	(from https://energyzedworld.com/energy-industry-news/page/6/)
18:59:51	177281/177281	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Sep%202025%2015:59:48%20GMT	https://energyzedworld.com/energy-industry-news/the-50th-anniversary-for-earth-day/	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/energy-industry-news/the-50th-anniversary-for-earth-day/index.html	(from https://energyzedworld.com/energy-industry-news/page/6/)
18:59:51	176919/176919	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Sep%202025%2015:59:50%20GMT	https://energyzedworld.com/energy-industry-news/solar-pv-relief-for-sub-saharan-africa/	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/energy-industry-news/solar-pv-relief-for-sub-saharan-africa/index.html	(from https://energyzedworld.com/energy-industry-news/page/6/)
18:59:51	4929/4929	---MCZ	200	added ('OK')	application/json	date:Wed,%2010%20Sep%202025%2015:59:51%20GMT	https://energyzedworld.com/wp-json/wp/v2/posts/2778	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/wp-json/wp/v2/posts/2778.json	(from https://energyzedworld.com/energy-industry-news/kengen-to-setup-electric-car-charging-stations-in-kenya/)
18:59:52	175947/175947	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Sep%202025%2015:59:52%20GMT	https://energyzedworld.com/energy-industry-news/jared-othieno-appointed-managing-director-of-geothermal-development-company/	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/energy-industry-news/jared-othieno-appointed-managing-director-of-geothermal-development-company/index.html	(from https://energyzedworld.com/energy-industry-news/page/6/)
18:59:53	178797/178797	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Sep%202025%2015:59:52%20GMT	https://energyzedworld.com/energy-industry-news/financiers-appointed-for-the-kaptis-hydro-power-project-in-kenya/	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/energy-industry-news/financiers-appointed-for-the-kaptis-hydro-power-project-in-kenya/index.html	(from https://energyzedworld.com/energy-industry-news/page/6/)
18:59:53	2487/2487	---MCZ	200	added ('OK')	application/json	date:Wed,%2010%20Sep%202025%2015:59:52%20GMT	https://energyzedworld.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fenergyzedworld.com%2Fenergy-industry-news%2Fkengen-to-setup-electric-car-charging-stations-in-kenya%2F	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/wp-json/oembed/1.0/embed0bab.json	(from https://energyzedworld.com/energy-industry-news/kengen-to-setup-electric-car-charging-stations-in-kenya/)
